,name,price,quantity_sold,shop_name,url
46,Honypove Quần Jean Dài Ống Rộng Lưng Cao Thời Trang Cá Tính Cho Nữ,179.000,Đã bán 51,,https://shopee.vn/Honypove-Quần-Jean-Dài-Ống-Rộng-Lưng-Cao-Thời-Trang-Cá-Tính-Cho-Nữ-i.446689437.20672391433?sp_atk=6cbd427a-f887-4bcc-8af4-138466880f5e&xptdk=6cbd427a-f887-4bcc-8af4-138466880f5e
47,Quần jeans ống suông rộng đen xám nữ phong cách Retro Ulzzang (Có Bigsize ) - Quần jean ống rộng Kyubi JEMI.Re,129.000,"Đã bán 31,6k",,https://shopee.vn/Quần-jeans-ống-suông-rộng-đen-xám-nữ-phong-cách-Retro-Ulzzang-(Có-Bigsize-)-Quần-jean-ống-rộng-Kyubi-JEMI.Re-i.448978223.10119280649?sp_atk=3fd2aa3a-30fb-4a48-9152-f376818f3940&xptdk=3fd2aa3a-30fb-4a48-9152-f376818f3940
48,Quần Jean Ống Loe Cạp Cao nữ màu Đen vải bò giấy trơn co giãn gấu tua dáng quần tây ống loe lưng cao đi học làm công sở,89.000,"Đã bán 7,9k",,https://shopee.vn/Quần-Jean-Ống-Loe-Cạp-Cao-nữ-màu-Đen-vải-bò-giấy-trơn-co-giãn-gấu-tua-dáng-quần-tây-ống-loe-lưng-cao-đi-học-làm-công-sở-i.800497617.16582366406?sp_atk=0a5896ac-d930-4eee-8c9c-a885eef50d8c&xptdk=0a5896ac-d930-4eee-8c9c-a885eef50d8c
49,Quần Jean Dài Ống Rộng Nhiều Túi Phong Cách Retro Thời Trang Cho Nữ,256.581,Đã bán 30,,https://shopee.vn/Quần-Jean-Dài-Ống-Rộng-Nhiều-Túi-Phong-Cách-Retro-Thời-Trang-Cho-Nữ-i.734451476.10198051889?sp_atk=9e9daefb-273c-4ed9-ae5e-7081d40a8fa5&xptdk=9e9daefb-273c-4ed9-ae5e-7081d40a8fa5
50,"Quần jean nam đen baggy ống suông rộng 20we chất vải bò cao cấp dày dặn, không xù top xu hướng TR01 hottrend 2022",145.000,Đã bán 33k,,https://shopee.vn/Quần-jean-nam-đen-baggy-ống-suông-rộng-20we-chất-vải-bò-cao-cấp-dày-dặn-không-xù-top-xu-hướng-TR01-hottrend-2022-i.119017165.5668238587?sp_atk=77cee8a6-eef3-4046-a544-9f75d81021c3&xptdk=77cee8a6-eef3-4046-a544-9f75d81021c3
51,Quần jean nam retro form rộng dài quần jean ống rộng nữ Hiphop quần bò nữ Hàn Quốc Cho quần jean nam cao cấp,159.000,Đã bán 74,,https://shopee.vn/Quần-jean-nam-retro-form-rộng-dài-quần-jean-ống-rộng-nữ-Hiphop-quần-bò-nữ-Hàn-Quốc-Cho-quần-jean-nam-cao-cấp-i.806820129.18330073422?sp_atk=ee375d8b-c32c-4f5f-a808-b2ddc7a44cf5&xptdk=ee375d8b-c32c-4f5f-a808-b2ddc7a44cf5
52,Quần baggy đen wash cạp cao mix chun ống rộng Basic Brokeboiz,319.000,Đã bán 574,,https://shopee.vn/Quần-baggy-đen-wash-cạp-cao-mix-chun-ống-rộng-Basic-Brokeboiz-i.74173043.18356643210?sp_atk=6c72c158-30b1-4135-a973-6201568f2407&xptdk=6c72c158-30b1-4135-a973-6201568f2407
53,Quần ống rộng nữ chất nhung tăm cạp khóa trước,85.000,"Đã bán 9,1k",,https://shopee.vn/Quần-ống-rộng-nữ-chất-nhung-tăm-cạp-khóa-trước-i.243665750.12109732917?sp_atk=5feba3b7-dcd0-4a25-bd16-6f92a7cdf372&xptdk=5feba3b7-dcd0-4a25-bd16-6f92a7cdf372
54,Quần bò ống rộng DH12,86.000,"Đã bán 35,4k",,https://shopee.vn/Quần-bò-ống-rộng-DH12-i.14889238.6035669245?sp_atk=ce0cc394-6f49-45f7-a8c0-0445878654b1&xptdk=ce0cc394-6f49-45f7-a8c0-0445878654b1
55,"Quần jean trắng ống suông, quần jean kaki đen ống đứng rách gối 2036",155.000,"Đã bán 10,1k",,https://shopee.vn/Quần-jean-trắng-ống-suông-quần-jean-kaki-đen-ống-đứng-rách-gối-2036-i.233545991.11808019054?sp_atk=567ec3a1-c42f-4c0e-b440-c5c38e9ff8f3&xptdk=567ec3a1-c42f-4c0e-b440-c5c38e9ff8f3
56,Quần Jean Ống Rộng Dài Nữ SIMPLE JEANS Lưng Cao Dáng Suông Cao Cấp OHS3010,114.000,"Đã bán 20,1k",,https://shopee.vn/Quần-Jean-Ống-Rộng-Dài-Nữ-SIMPLE-JEANS-Lưng-Cao-Dáng-Suông-Cao-Cấp-OHS3010-i.39263040.4419534923?sp_atk=e94382b2-1a46-45bf-8426-b893cd37dc2a&xptdk=e94382b2-1a46-45bf-8426-b893cd37dc2a
57,"Quần jean nam ROWAY Fullbox, vải denim co giãn nhẹ, form slim | Jean xánh rách",285.000,"Đã bán 5,5k",,https://shopee.vn/Quần-jean-nam-ROWAY-Fullbox-vải-denim-co-giãn-nhẹ-form-slim-Jean-xánh-rách-i.358123846.8574705966?sp_atk=ebd6a476-92e4-4beb-90e9-997f4c4dea25&xptdk=ebd6a476-92e4-4beb-90e9-997f4c4dea25
58,HUANG YOYO Quần jeans Nữ Lưng Cao Ống Rộng Rách Gối Thời Trang Hàn Quốc,219.000,"Đã bán 2,3k",,https://shopee.vn/HUANG-YOYO-Quần-jeans-Nữ-Lưng-Cao-Ống-Rộng-Rách-Gối-Thời-Trang-Hàn-Quốc-i.510241733.21003803082?sp_atk=07ce0f39-0f24-4b7e-8d01-46bd52625d8d&xptdk=07ce0f39-0f24-4b7e-8d01-46bd52625d8d
59,Quần jean Lovito denim trơn lưng cao xẻ tà L02154 (Xanh lam),238.000,"Đã bán 1,1k",,https://shopee.vn/Quần-jean-Lovito-denim-trơn-lưng-cao-xẻ-tà-L02154-(Xanh-lam)-i.446089250.8274277582?sp_atk=165b1f64-9fbe-4318-a4f7-342c7dd9c00b&xptdk=165b1f64-9fbe-4318-a4f7-342c7dd9c00b
60,"Quần jean nam Baggy phom suông rộng, quần bò nam ống đứng hottrend",109.000,"Đã bán 1,3k",,https://shopee.vn/Quần-jean-nam-Baggy-phom-suông-rộng-quần-bò-nam-ống-đứng-hottrend-i.549899777.17389898854?sp_atk=c064bc60-4ba4-4046-bb12-4cb172b9d68a&xptdk=c064bc60-4ba4-4046-bb12-4cb172b9d68a
61,"Quần Jean Nam Skinny Màu Xanh Chất Liệu Demin Cao Cấp Co Giãn Nhẹ ,From Dáng Chuẩn Hàn Quốc mẫu hottrend giới trẻ 2021",169.000,"Đã bán 3,4k",,https://shopee.vn/Quần-Jean-Nam-Skinny-Màu-Xanh-Chất-Liệu-Demin-Cao-Cấp-Co-Giãn-Nhẹ-From-Dáng-Chuẩn-Hàn-Quốc-mẫu-hottrend-giới-trẻ-2021-i.314444552.11154916537?sp_atk=e0e603a2-2d00-4f30-be4a-b2d23192c59d&xptdk=e0e603a2-2d00-4f30-be4a-b2d23192c59d
