,name,price,quantity_sold,shop_name,url
296,Áo Khoác Ngắn Vải tweed Phối Lưới Phong Cách retro Mùa Thu Cho Nữ,353.615,Đã bán 23,,https://shopee.vn/Áo-Khoác-Ngắn-Vải-tweed-Phối-Lưới-Phong-Cách-retro-Mùa-Thu-Cho-Nữ-i.770699717.21238951996?sp_atk=345c796a-cda8-44af-860d-bbec7c85319f&xptdk=345c796a-cda8-44af-860d-bbec7c85319f
297,Áo Khoác Cardigan Viền Xanh Nâu FRMLK Form Rộng chew,59.000,"Đã bán 12,6k",,https://shopee.vn/Áo-Khoác-Cardigan-Viền-Xanh-Nâu-FRMLK-Form-Rộng-chew-i.711707322.18362612598?sp_atk=87d49025-25f7-4734-85bc-4991995a8352&xptdk=87d49025-25f7-4734-85bc-4991995a8352
298,Áo Khoác KAKI SIMPLE JACKET Ulzzang Unisex 1hitshop,139.000,"Đã bán 4,6k",,https://shopee.vn/Áo-Khoác-KAKI-SIMPLE-JACKET-Ulzzang-Unisex-1hitshop-i.71861331.7931869345?sp_atk=6506dd80-af94-499f-961a-8e64376c8e8a&xptdk=6506dd80-af94-499f-961a-8e64376c8e8a
299,Áo khoác nỉ bomber tim una HT12,69.000,Đã bán 15,,https://shopee.vn/Áo-khoác-nỉ-bomber-tim-una-HT12-i.14889238.20429883513?sp_atk=b9be365f-9443-4235-9e52-9f720eb96ec6&xptdk=b9be365f-9443-4235-9e52-9f720eb96ec6
300,Áo Khoác Denim Dáng Rộng Viền Thô Màu Trắng Phong Cách Đường Phố Mới Cho Nữ Jboxes,379.000,Đã bán 44,,https://shopee.vn/Áo-Khoác-Denim-Dáng-Rộng-Viền-Thô-Màu-Trắng-Phong-Cách-Đường-Phố-Mới-Cho-Nữ-Jboxes-i.199528344.18528905312?sp_atk=fda41cf5-86c5-4a23-8f80-3a65925cf102&xptdk=fda41cf5-86c5-4a23-8f80-3a65925cf102
301,Áo nhung tăm thêu LAS HD6,95.000,Đã bán 9,,https://shopee.vn/Áo-nhung-tăm-thêu-LAS-HD6-i.7782867.14991058712?sp_atk=c4a6c0f8-eec1-4726-97e0-9eacac5803fb&xptdk=c4a6c0f8-eec1-4726-97e0-9eacac5803fb
302,Áo Khoác Jeans Thời Trang Dành Cho Nam,129.000,Đã bán 8,,https://shopee.vn/Áo-Khoác-Jeans-Thời-Trang-Dành-Cho-Nam-i.570592825.8699545131?sp_atk=88d19aa2-0c01-46f7-9f5d-6177b54f0eea&xptdk=88d19aa2-0c01-46f7-9f5d-6177b54f0eea
303,‼️FREE SHIP‼️ Áo Khoác Nam Nữ Form Unisex 2 Lớp Siêu Hot,65.000,"Đã bán 1,2k",,https://shopee.vn/‼️FREE-SHIP‼️-Áo-Khoác-Nam-Nữ-Form-Unisex-2-Lớp-Siêu-Hot-i.424436505.15906383281?sp_atk=783ad804-596c-4f19-b0a0-010136897ea2&xptdk=783ad804-596c-4f19-b0a0-010136897ea2
304,Áo khoác dù MIDSIDE Nam Nữ form rộng unisex dù 2 lớp ulzzang Jacket Siêu chất bomber,89.000,"Đã bán 2,8k",,https://shopee.vn/Áo-khoác-dù-MIDSIDE-Nam-Nữ-form-rộng-unisex-dù-2-lớp-ulzzang-Jacket-Siêu-chất-bomber-i.74997955.13828235446?sp_atk=770602f9-0aa8-412b-9519-59959f55b34b&xptdk=770602f9-0aa8-412b-9519-59959f55b34b
305,"Áo khoác nam unisex cổ đứng vải dù 2 lớp phối màu độc lạ họa tiết chữ MDFS đi mưa,cản gió,chống nắng BẢO ĐĂNG",99.000,Đã bán 5k,,https://shopee.vn/Áo-khoác-nam-unisex-cổ-đứng-vải-dù-2-lớp-phối-màu-độc-lạ-họa-tiết-chữ-MDFS-đi-mưa-cản-gió-chống-nắng-BẢO-ĐĂNG-i.70677296.18416366493?sp_atk=a753c9e1-deca-4347-a9cd-f087b526b4be&xptdk=a753c9e1-deca-4347-a9cd-f087b526b4be
306,Áo Khoác Bóng Chày Dáng Rộng Màu Nâu Thời Trang Xuân Thu Cá Tính Cho Nữ,290.000,Đã bán 4,,https://shopee.vn/Áo-Khoác-Bóng-Chày-Dáng-Rộng-Màu-Nâu-Thời-Trang-Xuân-Thu-Cá-Tính-Cho-Nữ-i.199528344.21330128565?sp_atk=72dbbab2-97ff-4947-83f0-877909bd1daa&xptdk=72dbbab2-97ff-4947-83f0-877909bd1daa
307,Áo Khoác Nam Cao Cấp RON-Có Túi Trong Dây Kéo Khóa-BV3,177.000,"Đã bán 2,6k",,https://shopee.vn/Áo-Khoác-Nam-Cao-Cấp-RON-Có-Túi-Trong-Dây-Kéo-Khóa-BV3-i.45660011.12044767838?sp_atk=3a214ff5-82b7-4e6e-9d3f-6bb6766a5b9f&xptdk=3a214ff5-82b7-4e6e-9d3f-6bb6766a5b9f
308,Áo hoodie local brand trơn City Cycle nỉ bông form rộng oversize unisex,349.000,"Đã bán 3,1k",,https://shopee.vn/Áo-hoodie-local-brand-trơn-City-Cycle-nỉ-bông-form-rộng-oversize-unisex-i.45402331.12138319401?sp_atk=fefbcf38-c4ec-4eae-84e6-28ba9d0d88b7&xptdk=fefbcf38-c4ec-4eae-84e6-28ba9d0d88b7
309,Áo Khoác Phong Cách Retro Mỹ Thời Trang Xuân Thu 2022 Mới Cho Nữ,323.000,Đã bán 99,,https://shopee.vn/Áo-Khoác-Phong-Cách-Retro-Mỹ-Thời-Trang-Xuân-Thu-2022-Mới-Cho-Nữ-i.323127480.21636671349?sp_atk=007475d1-50a6-4d32-afeb-95b7d937aab7&xptdk=007475d1-50a6-4d32-afeb-95b7d937aab7
310,Áo Khoác Bomber Nam BUTA ATINO Vải Nhung Tăm 2 Lớp Cao Cấp Phong Cách Trẻ Trung Năng Động Form Regular AD6.8009,199.000,"Đã bán 4,4k",,https://shopee.vn/Áo-Khoác-Bomber-Nam-BUTA-ATINO-Vải-Nhung-Tăm-2-Lớp-Cao-Cấp-Phong-Cách-Trẻ-Trung-Năng-Động-Form-Regular-AD6.8009-i.439115986.14016052130?sp_atk=64080b8a-7aff-450f-a457-1c4e97c856fc&xptdk=64080b8a-7aff-450f-a457-1c4e97c856fc
311,Áo Khoác Hoodie Zip 3 Màu Nam Nữ Ulzzang Unisex - Áo khoác nỉ mũ form rộng nỉ bông dày dặn cotton mềm mịn thêu chữ C,139.000,Đã bán 13k,,https://shopee.vn/Áo-Khoác-Hoodie-Zip-3-Màu-Nam-Nữ-Ulzzang-Unisex-Áo-khoác-nỉ-mũ-form-rộng-nỉ-bông-dày-dặn-cotton-mềm-mịn-thêu-chữ-C-i.161050540.21746954332?sp_atk=7661400d-4390-4554-ba2b-485e7b70371a&xptdk=7661400d-4390-4554-ba2b-485e7b70371a
312,Áo khoác bomber unisex chất dạ ép lì siêu dày -  Áo khoác bóng chày năng động chất dạ dày dặn 2 lớp có lót dù bên trong,245.000,Đã bán 294,,https://shopee.vn/Áo-khoác-bomber-unisex-chất-dạ-ép-lì-siêu-dày-Áo-khoác-bóng-chày-năng-động-chất-dạ-dày-dặn-2-lớp-có-lót-dù-bên-trong-i.400003849.13935199712?sp_atk=2ab40d7d-a19a-42cc-9649-37b98b5e9370&xptdk=2ab40d7d-a19a-42cc-9649-37b98b5e9370
313,Áo Khoác Bomber Teddy Nam Phối Viền Da Chất Liệu Dạ Thời Trang Nam hot,25.000,"Đã bán 10,6k",,https://shopee.vn/Áo-Khoác-Bomber-Teddy-Nam-Phối-Viền-Da-Chất-Liệu-Dạ-Thời-Trang-Nam-hot-i.127737506.13151709288?sp_atk=fd2eac02-7b63-4aeb-88c7-bac96bc8554e&xptdk=fd2eac02-7b63-4aeb-88c7-bac96bc8554e
314,"Áo Hoodie Dáng Rộng , Áo hoodies Lót Cotton 100% Hai Lớp Có Mũ Trùm Thời Trang Kapo2000",19.000,"Đã bán 2,7k",,https://shopee.vn/Áo-Hoodie-Dáng-Rộng-Áo-hoodies-Lót-Cotton-100-Hai-Lớp-Có-Mũ-Trùm-Thời-Trang-Kapo2000-i.780765070.18843875147?sp_atk=fbb309c2-73ef-4bd5-8c9f-093f7d958fa4&xptdk=fbb309c2-73ef-4bd5-8c9f-093f7d958fa4
315,Áo Khoác Mỏng Thêu Chữ Phong Cách Hàn Quốc Cho Nữ,168.000,Đã bán 471,,https://shopee.vn/Áo-Khoác-Mỏng-Thêu-Chữ-Phong-Cách-Hàn-Quốc-Cho-Nữ-i.881296671.20459506098?sp_atk=abf3a311-f7bd-4e08-9e55-0d5625a2a58d&xptdk=abf3a311-f7bd-4e08-9e55-0d5625a2a58d
316,Áo khoác XINLANYASHE có mũ dáng rộng in họa tiết phong cách Hàn Quốc thời trang cho nữ,125.000,Đã bán 2k,,https://shopee.vn/Áo-khoác-XINLANYASHE-có-mũ-dáng-rộng-in-họa-tiết-phong-cách-Hàn-Quốc-thời-trang-cho-nữ-i.619022569.21849502749?sp_atk=d8ccde5c-c6b9-44e5-879b-22c56dfe5f0f&xptdk=d8ccde5c-c6b9-44e5-879b-22c56dfe5f0f
317,Áo Khoác Bóng Chày Dáng Rộng Thiết Kế Mới Năng Động Thời Trang Dành Cho Nam,230.400,Đã bán 18,,https://shopee.vn/Áo-Khoác-Bóng-Chày-Dáng-Rộng-Thiết-Kế-Mới-Năng-Động-Thời-Trang-Dành-Cho-Nam-i.760033200.19343384634?sp_atk=46531e63-ffff-43e7-a5cd-df125d8db27b&xptdk=46531e63-ffff-43e7-a5cd-df125d8db27b
318,WINDBREAKER @sentinials JACKET áo khoác dù,295.000,"Đã bán 10,7k",,https://shopee.vn/WINDBREAKER-sentinials-JACKET-áo-khoác-dù-i.314050421.12091395744?sp_atk=a8159f13-4f3f-4250-aec5-d6d19cef3f99&xptdk=a8159f13-4f3f-4250-aec5-d6d19cef3f99
319,[chính hãng] Áo Khoác Zip Kéo Form Rộng ICON GAME CUTE - pqk boutique,159.000,Đã bán 589,,https://shopee.vn/-chính-hãng-Áo-Khoác-Zip-Kéo-Form-Rộng-ICON-GAME-CUTE-pqk-boutique-i.22417880.18044363940?sp_atk=280f1f5b-1e9c-42cb-88fb-ec339f55f97e&xptdk=280f1f5b-1e9c-42cb-88fb-ec339f55f97e
320,Áo Khoác Nữ G-Motion Soft Shell Jacket Giordano 05370630,573.000,Đã bán 11,,https://shopee.vn/Áo-Khoác-Nữ-G-Motion-Soft-Shell-Jacket-Giordano-05370630-i.153101032.18743225135?sp_atk=61fe8462-066f-45b0-aeac-ae7dc489bb79&xptdk=61fe8462-066f-45b0-aeac-ae7dc489bb79
321,Áo khoác CAMELJEANS chống thấm nước giữ nhiệt cho nữ,570.038,Đã bán 468,,https://shopee.vn/Áo-khoác-CAMELJEANS-chống-thấm-nước-giữ-nhiệt-cho-nữ-i.391496715.13029073305?sp_atk=82747004-1032-4fb9-8971-00be4a3eae51&xptdk=82747004-1032-4fb9-8971-00be4a3eae51
322,"Áo khoác bomber varsity jacket nam nữ Pandax Studio, Áo khoác bóng chày unisex form rộng Local Brand dạ nỉ nâu bigsize",359.000,"Đã bán 2,2k",,https://shopee.vn/Áo-khoác-bomber-varsity-jacket-nam-nữ-Pandax-Studio-Áo-khoác-bóng-chày-unisex-form-rộng-Local-Brand-dạ-nỉ-nâu-bigsize-i.229325798.21218100273?sp_atk=e4a55ad2-3857-44c1-a797-3e7b7cb1bb4b&xptdk=e4a55ad2-3857-44c1-a797-3e7b7cb1bb4b
323,Áo khoác RECORDS jacket dù 2 lớp unisex nam nữ (Ảnh thật/có sẵn),89.000,"Đã bán 2,9k",,https://shopee.vn/Áo-khoác-RECORDS-jacket-dù-2-lớp-unisex-nam-nữ-(Ảnh-thật-có-sẵn)-i.63251786.14179509166?sp_atk=0112e808-508c-4094-9a01-31aa32222497&xptdk=0112e808-508c-4094-9a01-31aa32222497
324,Áo Khoác Bóng Chày Phong Cách Retro Mỹ Thời Trang Xuân Thu Hàng Mới 2022,223.631,Đã bán 53,,https://shopee.vn/Áo-Khoác-Bóng-Chày-Phong-Cách-Retro-Mỹ-Thời-Trang-Xuân-Thu-Hàng-Mới-2022-i.484431289.19842708937?sp_atk=7876837a-c0a0-415a-be99-76b628417157&xptdk=7876837a-c0a0-415a-be99-76b628417157
325,Áo Khoác SAIGONESE Unisex Form Rộng Nam Nữ Vải Chất Dù 2 Lớp,275.000,"Đã bán 2,5k",,https://shopee.vn/Áo-Khoác-SAIGONESE-Unisex-Form-Rộng-Nam-Nữ-Vải-Chất-Dù-2-Lớp-i.296132807.17077867071?sp_atk=9c9cc745-c5be-437f-8ac5-f34bbd53f263&xptdk=9c9cc745-c5be-437f-8ac5-f34bbd53f263
326,Áo Khoác Giữ Ấm Dày Dặn Phong Cách Hàn Quốc Cho Cặp Đôi,510.000,"Đã bán 1,8k",,https://shopee.vn/Áo-Khoác-Giữ-Ấm-Dày-Dặn-Phong-Cách-Hàn-Quốc-Cho-Cặp-Đôi-i.199528344.4366995376?sp_atk=8a2b7b7e-f5d7-464d-ac46-9cdd1ee79fb9&xptdk=8a2b7b7e-f5d7-464d-ac46-9cdd1ee79fb9
327,"Áo khoác Bomber nỉ giới tính , áo khóa ngoài nỉ nhung tăm Form rộng phong thái korea cực nóng 2023_G04",1.000,Đã bán 6,,https://shopee.vn/Áo-khoác-Bomber-nỉ-giới-tính-áo-khóa-ngoài-nỉ-nhung-tăm-Form-rộng-phong-thái-korea-cực-nóng-2023_G04-i.925931595.23226332979?sp_atk=9ed9b066-897a-409a-b037-be46b19dfbfb&xptdk=9ed9b066-897a-409a-b037-be46b19dfbfb
328,Áo Khoác Hoodie The North Face 100% Thời Trang Năng Động Cho Nam,749.999,Đã bán 16,,https://shopee.vn/Áo-Khoác-Hoodie-The-North-Face-100-Thời-Trang-Năng-Động-Cho-Nam-i.428203612.16366501099?sp_atk=2ae5c10a-6add-4d7b-ae10-1bb97128c769&xptdk=2ae5c10a-6add-4d7b-ae10-1bb97128c769
329,Áo khoác nỉ cotton logo mặt cười vàng LN12,72.000,Đã bán 57,,https://shopee.vn/Áo-khoác-nỉ-cotton-logo-mặt-cười-vàng-LN12-i.14889238.20548276987?sp_atk=2e633404-4716-4476-80ec-89646715cde3&xptdk=2e633404-4716-4476-80ec-89646715cde3
330,Áo khoác siêu hot Midside- 7Zia HARIQUEEN,55.000,"Đã bán 9,4k",,https://shopee.vn/Áo-khoác-siêu-hot-Midside-7Zia-HARIQUEEN-i.62200279.13345871816?sp_atk=a67f717b-916b-40f3-9d5c-4b62ee19a2a4&xptdk=a67f717b-916b-40f3-9d5c-4b62ee19a2a4
331,[áo khoác gió 2 lớp] Áo Khoác Cổ Lọ Thiết Kế Mới Thời Trang Theo Phong Cách Hip Hop Dành Cho Cặp Đô,271.000,Đã bán 4,,https://shopee.vn/-áo-khoác-gió-2-lớp-Áo-Khoác-Cổ-Lọ-Thiết-Kế-Mới-Thời-Trang-Theo-Phong-Cách-Hip-Hop-Dành-Cho-Cặp-Đô-i.648637889.19642886724?sp_atk=0e792873-719a-4e56-8729-603ef16ae185&xptdk=0e792873-719a-4e56-8729-603ef16ae185
332,Áo Khoác Túi Hộp Thời Trang Hàn Quốc Dành Cho Nữ,120.000,Đã bán 13,,https://shopee.vn/Áo-Khoác-Túi-Hộp-Thời-Trang-Hàn-Quốc-Dành-Cho-Nữ-i.652791131.10286944049?sp_atk=c58642bd-9635-4a5d-b6af-f712d22f7a5c&xptdk=c58642bd-9635-4a5d-b6af-f712d22f7a5c
333,Áo Khoác Dù Bomber 2 Lớp ACOVER Nam Nữ Ulzzang Unisex Form Rộng - MICHAA,89.000,"Đã bán 5,4k",,https://shopee.vn/Áo-Khoác-Dù-Bomber-2-Lớp-ACOVER-Nam-Nữ-Ulzzang-Unisex-Form-Rộng-MICHAA-i.358851860.9557774992?sp_atk=2e2d191a-df19-4161-bcc1-ee1229f2c4c8&xptdk=2e2d191a-df19-4161-bcc1-ee1229f2c4c8
334,( Chính Hãng ) Áo Hoodie Form Rộng Nam Nữ HOUSE - pqk boutique,185.000,"Đã bán 1,8k",,https://shopee.vn/(-Chính-Hãng-)-Áo-Hoodie-Form-Rộng-Nam-Nữ-HOUSE-pqk-boutique-i.22417880.19869293839?sp_atk=46c4f577-9147-4d02-98fc-148c6ac9daa0&xptdk=46c4f577-9147-4d02-98fc-148c6ac9daa0
335,ÁO KHOÁC DÙ NỮ MẶC ĐƯỢC HAI MẶT HỌA TIẾT CÁNH BƯỚM ĐẸP TINH TẾ,97.000,"Đã bán 1,3k",,https://shopee.vn/ÁO-KHOÁC-DÙ-NỮ-MẶC-ĐƯỢC-HAI-MẶT-HỌA-TIẾT-CÁNH-BƯỚM-ĐẸP-TINH-TẾ-i.254790168.10401725178?sp_atk=dbb2df35-03c3-42fb-9d24-e337a04c68d7&xptdk=dbb2df35-03c3-42fb-9d24-e337a04c68d7
336,Áo Hoodie Zip From Rộng Nam Nữ- Áo Khoá Hoodie Zip Mũ 2 Lớp From Rộng Chất Liệu Nỉ Bông In 5D Chữ BelenCe,125.000,"Đã bán 1,1k",,https://shopee.vn/Áo-Hoodie-Zip-From-Rộng-Nam-Nữ-Áo-Khoá-Hoodie-Zip-Mũ-2-Lớp-From-Rộng-Chất-Liệu-Nỉ-Bông-In-5D-Chữ-BelenCe-i.697931037.19459519697?sp_atk=ee6a5d1a-e8df-44a9-b376-b2511a822810&xptdk=ee6a5d1a-e8df-44a9-b376-b2511a822810
337,Áo Hoodie Nỉ Nam Nữ From Rộng Unisex In Dạ Quang Phát Sáng Hình Gấu Cực Hot Chất Nỉ Ngoại Dày Dặn (Thought),114.400,Đã bán 134,,https://shopee.vn/Áo-Hoodie-Nỉ-Nam-Nữ-From-Rộng-Unisex-In-Dạ-Quang-Phát-Sáng-Hình-Gấu-Cực-Hot-Chất-Nỉ-Ngoại-Dày-Dặn-(Thought)-i.30764411.8694973256?sp_atk=5f7ceb7a-ed6f-4756-8ebe-a1f210b1d2bc&xptdk=5f7ceb7a-ed6f-4756-8ebe-a1f210b1d2bc
338,Áo hoodie local brand Star Light City Cycle nỉ bông form rộng oversize unisex,395.000,"Đã bán 3,6k",,https://shopee.vn/Áo-hoodie-local-brand-Star-Light-City-Cycle-nỉ-bông-form-rộng-oversize-unisex-i.45402331.23501492691?sp_atk=7115ad37-1db7-4b82-8e3d-99c80f864539&xptdk=7115ad37-1db7-4b82-8e3d-99c80f864539
339,Áo khoác bóng chày COZOK tay dài dáng rộng phong cách đơn giản thời trang,201.160,Đã bán 8,,https://shopee.vn/Áo-khoác-bóng-chày-COZOK-tay-dài-dáng-rộng-phong-cách-đơn-giản-thời-trang-i.433774617.19249134519?sp_atk=3c07bb77-efe6-46c3-944e-3e434d0f1e38&xptdk=3c07bb77-efe6-46c3-944e-3e434d0f1e38
340,Áo Khoác Cardigan Mỏng Chống Tia Cực Tím Thoáng Khí Phong Cách Mới 2022,229.828,Đã bán 12,,https://shopee.vn/Áo-Khoác-Cardigan-Mỏng-Chống-Tia-Cực-Tím-Thoáng-Khí-Phong-Cách-Mới-2022-i.402771823.19027757597?sp_atk=b3511f56-73a3-4924-a75a-9b0da29dac61&xptdk=b3511f56-73a3-4924-a75a-9b0da29dac61
341,[FREESHIP_99K] Áo Sweater nam nữ in chữ I Need Coffe cựu chất - DS09,68.000,"Đã bán 1,5k",,https://shopee.vn/-FREESHIP_99K-Áo-Sweater-nam-nữ-in-chữ-I-Need-Coffe-cựu-chất-DS09-i.11348336.1902067959?sp_atk=f807ca0f-fd1e-4064-b20c-c6d954a5561f&xptdk=f807ca0f-fd1e-4064-b20c-c6d954a5561f
342,"Áo Khoác Cardigan Nỉ Caro Hồng Ulzzang, Áo Cadigan Nỉ Hồng Dễ Thương",69.900,Đã bán 2k,,https://shopee.vn/Áo-Khoác-Cardigan-Nỉ-Caro-Hồng-Ulzzang-Áo-Cadigan-Nỉ-Hồng-Dễ-Thương-i.420779328.22713906459?sp_atk=487425d1-f021-435f-81e4-2461bdbfbc2f&xptdk=487425d1-f021-435f-81e4-2461bdbfbc2f
343,Áo Hoodie Dáng Rộng Thêu Hình Chú Heo Dễ Thương Thời Trang Thu Đông Cho Nữ,96.806,Đã bán 5,,https://shopee.vn/Áo-Hoodie-Dáng-Rộng-Thêu-Hình-Chú-Heo-Dễ-Thương-Thời-Trang-Thu-Đông-Cho-Nữ-i.446072023.18243101958?sp_atk=63b9f2dc-8422-4b22-9a88-e24b476afb89&xptdk=63b9f2dc-8422-4b22-9a88-e24b476afb89
344,Áo khoác nam nữ Hoodie nỉ trơn Basic in 5D form rộng tay bồng khóa kéo có mũ Ulzzang giá rẻ couple 2 màu trắng đen,135.000,"Đã bán 3,2k",,https://shopee.vn/Áo-khoác-nam-nữ-Hoodie-nỉ-trơn-Basic-in-5D-form-rộng-tay-bồng-khóa-kéo-có-mũ-Ulzzang-giá-rẻ-couple-2-màu-trắng-đen-i.446284282.12438127346?sp_atk=3b01e346-1540-4b12-b08f-0a124076eab2&xptdk=3b01e346-1540-4b12-b08f-0a124076eab2
345,ÁO KHOÁC HOODIE NAM NỮ UNISEX CHẤT NỈ HÌNH EVISU SÀNH ĐIỆU HOT TREND 2022 - DUBAI FASHION,45.000,Đã bán 6,,https://shopee.vn/ÁO-KHOÁC-HOODIE-NAM-NỮ-UNISEX-CHẤT-NỈ-HÌNH-EVISU-SÀNH-ĐIỆU-HOT-TREND-2022-DUBAI-FASHION-i.771670508.21149046079?sp_atk=462bca1f-61ff-4c6c-afe4-2bc69523f9c3&xptdk=462bca1f-61ff-4c6c-afe4-2bc69523f9c3
346,"Áo Hooded Jacket Odin Club, Áo Hoodie Kéo Khóa Form Rộng Unisex, Local Brand ODIN CLUB",305.000,"Đã bán 2,3k",,https://shopee.vn/Áo-Hooded-Jacket-Odin-Club-Áo-Hoodie-Kéo-Khóa-Form-Rộng-Unisex-Local-Brand-ODIN-CLUB-i.276574891.19225723358?sp_atk=a4b96c96-24af-4923-ba58-7ead9a5d4b78&xptdk=a4b96c96-24af-4923-ba58-7ead9a5d4b78
347,Áo Khoác Cardigan Trắng Viền Hồng Họa Tiết Trái Tim Dáng Rộng Cúc dọc,35.000,Đã bán 320,,https://shopee.vn/Áo-Khoác-Cardigan-Trắng-Viền-Hồng-Họa-Tiết-Trái-Tim-Dáng-Rộng-Cúc-dọc-i.705124494.18864917170?sp_atk=d5dd37eb-ebab-468c-902a-5436b03ed326&xptdk=d5dd37eb-ebab-468c-902a-5436b03ed326
348,"Áo Cardigan Len Thừng Phối Túi Trước Chất Len Dày Phong Cách Hàn Quốc, Labibi",179.000,"Đã bán 1,2k",,https://shopee.vn/Áo-Cardigan-Len-Thừng-Phối-Túi-Trước-Chất-Len-Dày-Phong-Cách-Hàn-Quốc-Labibi-i.111321871.18258077597?sp_atk=559574b8-5675-4ae8-b3cf-8329ebfd43dd&xptdk=559574b8-5675-4ae8-b3cf-8329ebfd43dd
349,Áo khoác HOODIE ZIP SS23 REGODS Unsex Form Rộng ( HOODIEZIP SS23 ),344.000,Đã bán 30,,https://shopee.vn/Áo-khoác-HOODIE-ZIP-SS23-REGODS-Unsex-Form-Rộng-(-HOODIEZIP-SS23-)-i.36635146.22821665786?sp_atk=34d8d492-13dc-4ea3-9cb2-5dc7b820aa15&xptdk=34d8d492-13dc-4ea3-9cb2-5dc7b820aa15
350,Áo khoác gió RECORDS jacket dù 2 lớp chống nước unisex nam nữ (Ảnh thật/có sẵn) A137 SUTANO,99.000,"Đã bán 2,4k",,https://shopee.vn/Áo-khoác-gió-RECORDS-jacket-dù-2-lớp-chống-nước-unisex-nam-nữ-(Ảnh-thật-có-sẵn)-A137-SUTANO-i.184210921.21753343587?sp_atk=9b6fb283-ee4b-4a30-b087-1185e8b4be71&xptdk=9b6fb283-ee4b-4a30-b087-1185e8b4be71
351,ÁO NỈ KHOÁ THÊU LÔ GÔ BÒ TAY CHUN CHỐT GẤU,55.000,"Đã bán 3,3k",,https://shopee.vn/ÁO-NỈ-KHOÁ-THÊU-LÔ-GÔ-BÒ-TAY-CHUN-CHỐT-GẤU-i.14889238.12303038740?sp_atk=8a32d631-02a6-4cab-b4cc-8588f092de9c&xptdk=8a32d631-02a6-4cab-b4cc-8588f092de9c
352,Áo Dù 7ZIA 1 Lớp Form Rộng Unisex Nam Nữ Ulzzang Phong Cách Cá Tính Năng Động,19.000,"Đã bán 2,1k",,https://shopee.vn/Áo-Dù-7ZIA-1-Lớp-Form-Rộng-Unisex-Nam-Nữ-Ulzzang-Phong-Cách-Cá-Tính-Năng-Động-i.273483468.10762606922?sp_atk=c5a41142-2ace-46fb-bc11-5dfaba52ad28&xptdk=c5a41142-2ace-46fb-bc11-5dfaba52ad28
353,Áo Khoác Nam Nữ Local Brand Something Jacket Urban,297.000,"Đã bán 3,8k",,https://shopee.vn/Áo-Khoác-Nam-Nữ-Local-Brand-Something-Jacket-Urban-i.466678095.15337363017?sp_atk=50565394-af20-41e9-bb8b-da8c7643dd46&xptdk=50565394-af20-41e9-bb8b-da8c7643dd46
354,"Áo Khoác Gió Thể Thao Nam 5S Cao Cấp, Trượt Nước, Cản Gió, Thiết Kế Khỏe Khoắn (AKG22009)",359.000,Đã bán 912,,https://shopee.vn/Áo-Khoác-Gió-Thể-Thao-Nam-5S-Cao-Cấp-Trượt-Nước-Cản-Gió-Thiết-Kế-Khỏe-Khoắn-(AKG22009)-i.127217331.16184265067?sp_atk=edeee8bd-d6eb-4d11-a2e5-59f10da0274d&xptdk=edeee8bd-d6eb-4d11-a2e5-59f10da0274d
355,Áo Khoác Hoodie nỉ In Chữ PEASE STAR Phong Cách Thời Trang Hàn Quốc nam nữ mặc cực chât,99.000,"Đã bán 3,3k",,https://shopee.vn/Áo-Khoác-Hoodie-nỉ-In-Chữ-PEASE-STAR-Phong-Cách-Thời-Trang-Hàn-Quốc-nam-nữ-mặc-cực-chât-i.390979412.15693430346?sp_atk=4820028e-ff0a-45eb-8ab0-1c0804da6f29&xptdk=4820028e-ff0a-45eb-8ab0-1c0804da6f29
356,Áo khoác nam nữ - Bomber jacket YAYSHOP chất liệu nhung gân dày dặn form rộng rãi  MISSOUT,199.000,"Đã bán 13,4k",,https://shopee.vn/Áo-khoác-nam-nữ-Bomber-jacket-YAYSHOP-chất-liệu-nhung-gân-dày-dặn-form-rộng-rãi-MISSOUT-i.66523834.13236831629?sp_atk=dc0266f6-2363-4550-b800-6076e40818e1&xptdk=dc0266f6-2363-4550-b800-6076e40818e1
357,[ Chính Hãng] Áo Khoác Dây Kéo Nam Nữ Form Rộng SAIGONESE - pqk boutique,185.000,Đã bán 1k,,https://shopee.vn/-Chính-Hãng-Áo-Khoác-Dây-Kéo-Nam-Nữ-Form-Rộng-SAIGONESE-pqk-boutique-i.22417880.15895501461?sp_atk=bbf37858-b3e0-4609-a8f6-8a59f60238e8&xptdk=bbf37858-b3e0-4609-a8f6-8a59f60238e8
358,Áo hoodie 3d gấu má phính HARIQUEEN,39.000,"Đã bán 2,8k",,https://shopee.vn/Áo-hoodie-3d-gấu-má-phính-HARIQUEEN-i.62200279.6864057752?sp_atk=54473b06-bbc3-4e26-92c5-815939b65ec5&xptdk=54473b06-bbc3-4e26-92c5-815939b65ec5
359,Áo khoác dù unisex nam nữ phối màu chất 2 lớp dày dặn logo in chữ TWEN.TI có 2 màu lựa chọn ĐEN/XÁM,95.000,Đã bán 28,,https://shopee.vn/Áo-khoác-dù-unisex-nam-nữ-phối-màu-chất-2-lớp-dày-dặn-logo-in-chữ-TWEN.TI-có-2-màu-lựa-chọn-ĐEN-XÁM-i.63251786.18175009125?sp_atk=dadd79be-178d-4e79-baca-cad91048f889&xptdk=dadd79be-178d-4e79-baca-cad91048f889
